index-out,fhr-out,toco-out,tocopeak,eval,eval_detail,sig_qual,corrected,baseline,base_max,floatline,accDec,dec_class,decSum,accSum,osci_print,validFHR,rawDeviation,minDeviation,quantilDev,sinus,osci_class,stv,delay,eval_stv,eval_signalquality,eval_dec,eval_acc,eval_var,eval_baseline
2086,154.0,16.0,0.0,1.0,73.0,1.0,154.0,154.08100000000002,0.0,153.048,0.0,0.0,19.0,57.0,12.965,1.0,2.238,0.799,2.35,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2087,154.0,16.0,0.0,1.0,73.0,1.0,154.0,154.07500000000002,0.0,153.048,0.0,0.0,19.0,57.0,12.953,1.0,2.237,0.799,2.348,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2088,154.0,16.0,0.0,1.0,73.0,1.0,154.0,154.072,0.0,153.048,0.0,0.0,19.0,57.0,12.953,1.0,2.236,0.799,2.348,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2089,153.0,16.0,0.0,1.0,73.0,1.0,153.0,154.072,0.0,153.048,0.0,0.0,19.0,57.0,12.949,1.0,2.236,0.799,2.347,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2090,153.0,16.0,0.0,1.0,73.0,1.0,153.0,154.06900000000002,0.0,153.0,0.0,0.0,19.0,57.0,12.949,1.0,2.236,0.799,2.347,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2091,153.0,16.0,0.0,1.0,73.0,1.0,153.0,154.066,0.0,152.952,0.0,0.0,19.0,57.0,12.948,1.0,2.236,0.799,2.347,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2092,153.0,16.0,0.0,1.0,73.0,1.0,153.0,154.062,0.0,152.905,0.0,0.0,19.0,57.0,12.948,1.0,2.236,0.799,2.347,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2093,153.0,16.0,0.0,1.0,73.0,1.0,153.0,154.059,0.0,152.81,0.0,0.0,19.0,57.0,12.934000000000001,1.0,2.236,0.799,2.344,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2094,152.0,16.0,0.0,1.0,73.0,1.0,152.0,154.056,0.0,152.667,0.0,0.0,19.0,57.0,12.934000000000001,1.0,2.236,0.799,2.344,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2095,152.0,16.0,0.0,1.0,73.0,1.0,152.0,154.053,0.0,152.476,0.0,0.0,19.0,57.0,12.918000000000001,1.0,2.236,0.799,2.341,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2096,152.0,16.0,0.0,1.0,73.0,1.0,152.0,154.05,0.0,152.286,0.0,0.0,19.0,57.0,12.918000000000001,1.0,2.236,0.799,2.341,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2097,152.0,16.0,0.0,1.0,73.0,1.0,152.0,154.047,0.0,152.095,0.0,0.0,19.0,57.0,12.903,1.0,2.236,0.799,2.338,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2098,152.0,16.0,0.0,1.0,73.0,1.0,152.0,154.047,0.0,151.905,0.0,0.0,19.0,57.0,12.903,1.0,2.237,0.799,2.338,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2099,152.0,16.0,0.0,1.0,73.0,1.0,152.0,154.047,0.0,151.714,0.0,0.0,19.0,57.0,12.895,1.0,2.238,0.799,2.337,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2100,152.0,16.0,0.0,1.0,73.0,1.0,152.0,154.047,0.0,151.571,0.0,0.0,19.0,57.0,12.895,1.0,2.24,0.799,2.337,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2101,152.0,16.0,0.0,1.0,73.0,1.0,152.0,154.047,0.0,151.429,0.0,0.0,19.0,57.0,12.888,1.0,2.242,0.799,2.336,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2102,152.0,16.0,0.0,1.0,73.0,1.0,152.0,154.047,0.0,151.286,0.0,0.0,19.0,57.0,12.888,1.0,2.244,0.799,2.336,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2103,152.0,16.0,0.0,1.0,73.0,1.0,152.0,154.047,0.0,151.143,0.0,0.0,19.0,57.0,12.873000000000001,1.0,2.246,0.799,2.333,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2104,151.0,16.0,0.0,1.0,73.0,1.0,151.0,154.047,0.0,151.0,0.0,0.0,19.0,57.0,12.873000000000001,1.0,2.25,0.799,2.333,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2105,150.0,16.0,0.0,1.0,73.0,1.0,150.0,154.05,0.0,150.952,0.0,0.0,19.0,57.0,12.845,1.0,2.2520000000000002,0.799,2.327,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2106,150.0,16.0,0.0,1.0,73.0,1.0,150.0,154.056,0.0,150.905,0.0,0.0,19.0,57.0,12.845,1.0,2.255,0.799,2.327,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2107,150.0,16.0,0.0,1.0,73.0,1.0,150.0,154.066,0.0,150.857,0.0,0.0,19.0,57.0,12.845,1.0,2.258,0.799,2.327,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2108,150.0,16.0,0.0,1.0,73.0,1.0,150.0,154.072,0.0,150.857,0.0,0.0,19.0,57.0,12.845,1.0,2.259,0.799,2.327,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2109,150.0,16.0,0.0,1.0,73.0,1.0,150.0,154.07500000000002,0.0,150.857,0.0,0.0,19.0,57.0,12.824,1.0,2.261,0.799,2.324,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2110,150.0,16.0,0.0,1.0,73.0,1.0,150.0,154.066,0.0,150.857,0.0,0.0,19.0,57.0,12.824,1.0,2.262,0.799,2.324,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2111,150.0,16.0,0.0,1.0,73.0,1.0,150.0,154.056,0.0,150.81,0.0,0.0,19.0,57.0,12.819,1.0,2.262,0.799,2.323,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2112,150.0,16.0,0.0,1.0,73.0,1.0,150.0,154.047,0.0,150.762,0.0,0.0,19.0,57.0,12.819,1.0,2.263,0.799,2.323,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2113,150.0,16.0,0.0,1.0,73.0,1.0,150.0,154.072,0.0,150.667,0.0,0.0,19.0,57.0,12.813,1.0,2.263,0.799,2.321,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2114,150.0,16.0,0.0,1.0,73.0,1.0,150.0,154.05,0.0,150.571,0.0,0.0,19.0,57.0,12.813,1.0,2.263,0.799,2.321,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2115,151.0,16.0,0.0,1.0,73.0,1.0,151.0,154.031,0.0,150.524,0.0,0.0,19.0,57.0,12.809000000000001,1.0,2.262,0.799,2.321,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2116,151.0,16.0,0.0,1.0,73.0,1.0,151.0,154.025,0.0,150.524,0.0,0.0,19.0,57.0,12.809000000000001,1.0,2.259,0.799,2.321,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2117,151.0,16.0,0.0,1.0,73.0,1.0,151.0,154.038,0.0,150.619,0.0,0.0,19.0,57.0,12.795,1.0,2.255,0.799,2.318,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2118,152.0,16.0,0.0,1.0,73.0,1.0,152.0,154.016,0.0,150.714,0.0,0.0,19.0,57.0,12.795,1.0,2.248,0.799,2.318,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2119,152.0,16.0,0.0,1.0,73.0,1.0,152.0,154.031,0.0,150.81,0.0,0.0,19.0,57.0,12.774000000000001,1.0,2.24,0.799,2.314,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2120,152.0,16.0,0.0,1.0,73.0,1.0,152.0,154.05,0.0,150.905,0.0,0.0,19.0,57.0,12.774000000000001,1.0,2.229,0.799,2.314,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2121,151.0,15.0,0.0,1.0,73.0,1.0,151.0,154.08100000000002,0.0,150.952,0.0,0.0,19.0,57.0,12.772,1.0,2.217,0.799,2.314,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2122,151.0,15.0,0.0,1.0,73.0,1.0,151.0,154.094,0.0,151.0,0.0,0.0,19.0,57.0,12.772,1.0,2.204,0.799,2.314,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2123,150.0,16.0,0.0,1.0,73.0,1.0,150.0,154.094,0.0,150.952,0.0,0.0,19.0,57.0,12.764000000000001,1.0,2.19,0.799,2.312,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2124,150.0,16.0,0.0,1.0,73.0,1.0,150.0,154.094,0.0,150.905,0.0,0.0,19.0,57.0,12.764000000000001,1.0,2.177,0.799,2.312,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2125,150.0,16.0,0.0,1.0,73.0,1.0,150.0,154.07500000000002,0.0,150.905,0.0,0.0,19.0,57.0,12.748000000000001,1.0,2.162,0.799,2.309,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2126,150.0,16.0,0.0,1.0,73.0,1.0,150.0,154.056,0.0,150.857,0.0,0.0,19.0,57.0,12.748000000000001,1.0,2.1470000000000002,0.799,2.309,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2127,152.0,16.0,0.0,1.0,73.0,1.0,152.0,154.038,0.0,150.81,0.0,0.0,19.0,57.0,12.738,1.0,2.132,0.799,2.308,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2128,152.0,16.0,0.0,1.0,73.0,1.0,152.0,154.019,0.0,150.762,0.0,0.0,19.0,57.0,12.738,1.0,2.116,0.799,2.308,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2129,152.0,16.0,0.0,1.0,73.0,1.0,152.0,154.012,0.0,150.667,0.0,0.0,19.0,57.0,12.724,1.0,2.1,0.799,2.305,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2130,152.0,16.0,0.0,1.0,73.0,1.0,152.0,154.022,0.0,150.571,0.0,0.0,19.0,57.0,12.724,1.0,2.084,0.799,2.305,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2131,151.0,16.0,0.0,1.0,73.0,1.0,151.0,153.988,0.0,150.476,0.0,0.0,19.0,57.0,12.715,1.0,2.067,0.799,2.303,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2132,151.0,16.0,0.0,1.0,73.0,1.0,151.0,154.016,0.0,150.429,0.0,0.0,19.0,57.0,12.715,1.0,2.05,0.799,2.303,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2133,149.0,16.0,0.0,1.0,73.0,1.0,149.0,154.019,0.0,150.333,0.0,0.0,19.0,57.0,12.709,1.0,2.032,0.799,2.302,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2134,149.0,16.0,0.0,1.0,73.0,1.0,149.0,154.0,0.0,150.286,0.0,0.0,19.0,57.0,12.709,1.0,2.0140000000000002,0.799,2.302,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2135,150.0,16.0,0.0,1.0,73.0,1.0,150.0,153.997,0.0,150.286,0.0,0.0,19.0,57.0,12.708,1.0,1.997,0.799,2.302,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2136,150.0,16.0,0.0,1.0,73.0,1.0,150.0,153.975,0.0,150.286,0.0,0.0,19.0,57.0,12.708,1.0,1.98,0.799,2.302,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2137,150.0,16.0,0.0,1.0,73.0,1.0,150.0,153.984,0.0,150.333,0.0,0.0,19.0,57.0,12.707,1.0,1.963,0.799,2.302,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2138,150.0,16.0,0.0,1.0,73.0,1.0,150.0,154.006,0.0,150.286,0.0,0.0,19.0,57.0,12.707,1.0,1.948,0.799,2.302,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2139,150.0,16.0,0.0,1.0,73.0,1.0,150.0,153.994,0.0,150.238,0.0,0.0,19.0,57.0,12.703,1.0,1.932,0.799,2.301,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2140,150.0,16.0,0.0,1.0,73.0,1.0,150.0,153.981,0.0,150.19,0.0,0.0,19.0,57.0,12.703,1.0,1.917,0.799,2.301,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2141,150.0,16.0,0.0,1.0,73.0,1.0,150.0,153.969,0.0,150.143,0.0,0.0,19.0,57.0,12.689,1.0,1.9020000000000001,0.799,2.298,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2142,150.0,16.0,0.0,1.0,73.0,1.0,150.0,153.95600000000002,0.0,150.19,0.0,0.0,19.0,57.0,12.689,1.0,1.8860000000000001,0.799,2.298,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2143,149.0,17.0,0.0,1.0,73.0,1.0,149.0,153.934,0.0,150.238,0.0,0.0,19.0,57.0,12.684000000000001,1.0,1.87,0.799,2.297,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2144,149.0,16.0,0.0,1.0,73.0,1.0,149.0,153.931,0.0,150.381,0.0,0.0,19.0,57.0,12.684000000000001,1.0,1.852,0.799,2.297,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2145,150.0,16.0,0.0,1.0,73.0,1.0,150.0,153.903,0.0,150.524,0.0,0.0,19.0,57.0,12.681000000000001,1.0,1.833,0.799,2.297,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2146,150.0,16.0,0.0,1.0,73.0,1.0,150.0,153.906,0.0,150.571,0.0,0.0,19.0,57.0,12.681000000000001,1.0,1.813,0.799,2.297,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2147,151.0,16.0,0.0,1.0,73.0,1.0,151.0,153.922,0.0,150.619,0.0,0.0,19.0,57.0,12.672,1.0,1.792,0.799,2.295,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2148,151.0,16.0,0.0,1.0,73.0,1.0,151.0,153.934,0.0,150.714,0.0,0.0,19.0,57.0,12.672,1.0,1.77,0.799,2.295,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2149,151.0,17.0,0.0,1.0,73.0,1.0,151.0,153.95000000000002,0.0,150.81,0.0,0.0,19.0,57.0,12.672,1.0,1.747,0.799,2.295,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2150,151.0,16.0,0.0,1.0,73.0,1.0,151.0,153.94400000000002,0.0,150.905,0.0,0.0,19.0,57.0,12.672,1.0,1.721,0.799,2.295,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2151,151.0,16.0,0.0,1.0,73.0,1.0,151.0,153.93800000000002,0.0,151.048,0.0,0.0,19.0,57.0,12.666,1.0,1.695,0.799,2.294,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2152,152.0,16.0,0.0,1.0,73.0,1.0,152.0,153.928,0.0,151.19,0.0,0.0,19.0,57.0,12.666,1.0,1.666,0.799,2.294,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2153,152.0,16.0,0.0,1.0,73.0,1.0,152.0,153.919,0.0,151.333,0.0,0.0,19.0,57.0,12.661,1.0,1.637,0.799,2.293,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2154,152.0,16.0,0.0,1.0,73.0,1.0,152.0,153.916,0.0,151.571,0.0,0.0,19.0,57.0,12.661,1.0,1.608,0.799,2.293,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2155,152.0,16.0,0.0,1.0,73.0,1.0,152.0,153.912,0.0,151.81,0.0,0.0,19.0,57.0,12.66,1.0,1.578,0.799,2.293,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2156,151.0,16.0,0.0,1.0,73.0,1.0,151.0,153.909,0.0,152.048,0.0,0.0,19.0,57.0,12.66,1.0,1.547,0.799,2.293,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2157,151.0,16.0,0.0,1.0,73.0,1.0,151.0,153.903,0.0,152.238,0.0,0.0,19.0,57.0,12.658,1.0,1.514,0.799,2.293,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2158,152.0,17.0,0.0,1.0,73.0,1.0,152.0,153.897,0.0,152.381,0.0,0.0,19.0,57.0,12.658,1.0,1.48,0.799,2.293,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2159,152.0,17.0,0.0,1.0,73.0,1.0,152.0,153.891,0.0,152.524,0.0,0.0,19.0,57.0,12.656,1.0,1.445,0.799,2.2920000000000003,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2160,152.0,17.0,0.0,1.0,73.0,1.0,152.0,153.88400000000001,0.0,152.667,0.0,0.0,19.0,57.0,12.656,1.0,1.414,0.799,2.2920000000000003,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2161,153.0,16.0,0.0,1.0,73.0,1.0,153.0,153.87800000000001,0.0,152.81,0.0,0.0,19.0,57.0,12.651,1.0,1.387,0.799,2.291,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2162,153.0,16.0,0.0,1.0,73.0,1.0,153.0,153.872,0.0,152.952,0.0,0.0,19.0,57.0,12.651,1.0,1.363,0.799,2.291,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2163,153.0,16.0,0.0,1.0,73.0,1.0,153.0,153.866,0.0,153.048,0.0,0.0,19.0,57.0,12.646,1.0,1.346,0.799,2.291,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2164,154.0,16.0,0.0,1.0,73.0,1.0,154.0,153.862,0.0,153.143,0.0,0.0,19.0,57.0,12.646,1.0,1.336,0.799,2.291,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2165,154.0,16.0,0.0,1.0,73.0,1.0,154.0,153.859,0.0,153.238,0.0,0.0,19.0,57.0,12.64,1.0,1.332,0.799,2.289,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2166,155.0,16.0,0.0,1.0,73.0,1.0,155.0,153.859,0.0,153.333,0.0,0.0,19.0,57.0,12.64,1.0,1.334,0.799,2.289,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2167,154.0,16.0,0.0,1.0,73.0,1.0,154.0,153.856,0.0,153.524,0.0,0.0,19.0,57.0,12.636000000000001,1.0,1.342,0.799,2.289,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2168,154.0,16.0,0.0,1.0,73.0,1.0,154.0,153.853,0.0,153.714,0.0,0.0,19.0,57.0,12.636000000000001,1.0,1.354,0.799,2.289,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2169,154.0,17.0,0.0,1.0,73.0,1.0,154.0,153.85,0.0,153.857,0.0,0.0,19.0,57.0,12.634,1.0,1.37,0.799,2.2880000000000003,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2170,154.0,17.0,0.0,1.0,73.0,1.0,154.0,153.847,0.0,153.952,0.0,0.0,19.0,57.0,12.634,1.0,1.389,0.799,2.2880000000000003,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2171,154.0,17.0,0.0,1.0,73.0,1.0,154.0,153.844,0.0,154.048,0.0,0.0,19.0,57.0,12.63,1.0,1.408,0.799,2.2880000000000003,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2172,154.0,17.0,0.0,1.0,73.0,1.0,154.0,153.841,0.0,154.095,0.0,0.0,19.0,57.0,12.63,1.0,1.426,0.799,2.2880000000000003,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2173,154.0,16.0,0.0,1.0,73.0,1.0,154.0,153.838,0.0,154.19,0.0,0.0,19.0,57.0,12.629,1.0,1.444,0.799,2.287,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2174,154.0,17.0,0.0,1.0,73.0,1.0,154.0,153.834,0.0,154.286,0.0,0.0,19.0,57.0,12.629,1.0,1.461,0.799,2.287,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2175,154.0,17.0,0.0,1.0,73.0,1.0,154.0,153.828,0.0,154.333,0.0,0.0,19.0,57.0,12.628,1.0,1.476,0.799,2.287,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2176,154.0,17.0,0.0,1.0,73.0,1.0,154.0,153.822,0.0,154.333,0.0,0.0,19.0,57.0,12.628,1.0,1.488,0.799,2.287,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2177,155.0,17.0,0.0,1.0,73.0,1.0,155.0,153.816,0.0,154.286,0.0,0.0,19.0,57.0,12.623000000000001,1.0,1.497,0.799,2.286,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2178,155.0,17.0,0.0,1.0,73.0,1.0,155.0,153.809,0.0,154.286,0.0,0.0,19.0,57.0,12.623000000000001,1.0,1.502,0.799,2.286,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2179,155.0,16.0,0.0,1.0,73.0,1.0,155.0,153.806,0.0,154.286,0.0,0.0,19.0,57.0,12.612,1.0,1.502,0.799,2.2840000000000003,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2180,154.0,16.0,0.0,1.0,73.0,1.0,154.0,153.803,0.0,154.286,0.0,0.0,19.0,57.0,12.612,1.0,1.498,0.799,2.2840000000000003,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2181,154.0,16.0,0.0,1.0,73.0,1.0,154.0,153.8,0.0,154.286,0.0,0.0,19.0,57.0,12.605,1.0,1.49,0.799,2.283,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2182,154.0,16.0,0.0,1.0,73.0,1.0,154.0,153.8,0.0,154.286,0.0,0.0,19.0,57.0,12.605,1.0,1.481,0.799,2.283,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2183,155.0,16.0,0.0,1.0,73.0,1.0,155.0,153.8,0.0,154.286,0.0,0.0,19.0,57.0,12.604000000000001,1.0,1.469,0.799,2.283,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2184,155.0,16.0,0.0,1.0,73.0,1.0,155.0,153.8,0.0,154.286,0.0,0.0,19.0,57.0,12.604000000000001,1.0,1.459,0.799,2.283,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2185,155.0,16.0,0.0,1.0,73.0,1.0,155.0,153.797,0.0,154.238,0.0,0.0,19.0,57.0,12.595,1.0,1.449,0.799,2.281,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2186,154.0,16.0,0.0,1.0,73.0,1.0,154.0,153.794,0.0,154.19,0.0,0.0,19.0,57.0,12.595,1.0,1.439,0.799,2.281,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2187,154.0,17.0,0.0,1.0,73.0,1.0,154.0,153.788,0.0,154.19,0.0,0.0,19.0,57.0,12.592,1.0,1.432,0.799,2.2800000000000002,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2188,154.0,17.0,0.0,1.0,73.0,1.0,154.0,153.781,0.0,154.143,0.0,0.0,19.0,57.0,12.592,1.0,1.424,0.799,2.2800000000000002,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2189,154.0,16.0,0.0,1.0,73.0,1.0,154.0,153.772,0.0,154.095,0.0,0.0,19.0,57.0,12.591000000000001,1.0,1.418,0.799,2.2800000000000002,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2190,154.0,16.0,0.0,1.0,73.0,1.0,154.0,153.762,0.0,154.048,0.0,0.0,19.0,57.0,12.591000000000001,1.0,1.414,0.799,2.2800000000000002,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2191,154.0,16.0,0.0,1.0,73.0,1.0,154.0,153.744,0.0,154.048,0.0,0.0,19.0,57.0,12.571,1.0,1.41,0.799,2.277,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2192,154.0,16.0,0.0,1.0,73.0,1.0,154.0,153.762,0.0,154.048,0.0,0.0,19.0,57.0,12.571,1.0,1.407,0.799,2.277,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
2193,154.0,17.0,0.0,1.0,73.0,1.0,154.0,153.769,0.0,154.048,0.0,0.0,19.0,57.0,12.561,1.0,1.405,0.799,2.275,-1.0,0.0,5.9350000000000005,261.0,1.0,1.0,1.0,1.0,1.0,1.0
